,学生id,助学金金额
4895,14873,2000
4896,14874,2000
4897,14875,0
4898,14876,2000
4899,14877,2000
4900,14884,0
4901,14885,0
4902,14892,0
4903,14893,0
4904,14912,2000
4905,14913,2000
4906,14916,0
4907,14917,2000
4908,14918,2000
4909,14919,2000
4910,14920,0
4911,14921,2000
4912,14946,2000
4913,14947,2000
4914,14952,2000
4915,14953,2000
4916,14954,0
4917,14955,0
4918,14958,2000
4919,14959,2000
4920,14962,0
4921,14963,2000
4922,14964,0
4923,14965,0
4924,14968,2000
4925,14969,2000
4926,14984,0
4927,14985,2000
4928,14992,0
4929,14993,2000
4930,14994,2000
4931,14995,2000
4932,14996,0
4933,14997,2000
4934,15000,0
4935,15001,2000
4936,15004,0
4937,15005,2000
4938,15006,2000
4939,15007,2000
4940,15010,0
4941,15011,0
4942,15014,0
4943,15015,2000
4944,15016,0
4945,15017,0
4946,15018,0
4947,15019,0
4948,15028,2000
4949,15029,2000
4950,15036,0
4951,15037,2000
4952,15038,2000
4953,15039,0
4954,15040,2000
4955,15041,2000
4956,15054,0
4957,15055,2000
4958,15058,2000
4959,15059,2000
4960,15062,0
4961,15063,2000
4962,15064,2000
4963,15065,2000
4964,15066,2000
4965,15067,2000
4966,15068,2000
4967,15069,2000
4968,15072,0
4969,15073,2000
4970,15078,2000
4971,15079,2000
4972,15080,2000
4973,15081,2000
4974,15088,0
4975,15089,2000
4976,15090,2000
4977,15091,2000
4978,15100,2000
4979,15101,0
4980,15104,2000
4981,15105,2000
4982,15108,2000
4983,15109,2000
4984,15112,0
4985,15113,2000
4986,15114,0
4987,15115,2000
4988,15130,0
4989,15131,2000
4990,15132,0
4991,15133,2000
4992,15138,0
4993,15139,2000
4994,15144,0
4995,15145,0
4996,15152,0
4997,15153,2000
4998,15158,0
4999,15159,0
5000,15160,2000
5001,15161,1000
5002,15164,2000
5003,15165,2000
5004,15168,2000
5005,15169,2000
5006,15184,2000
5007,15185,2000
5008,15190,2000
5009,15191,2000
5010,15194,1500
5011,15195,2000
5012,15200,2000
5013,15201,2000
5014,15202,2000
5015,15203,2000
5016,15206,0
5017,15207,0
5018,15210,0
5019,15211,0
5020,15214,2000
5021,15215,2000
5022,15220,0
5023,15221,0
5024,15222,2000
5025,15223,2000
5026,15228,0
5027,15229,2000
5028,15234,0
5029,15235,2000
5030,15236,0
5031,15237,2000
5032,15240,0
5033,15241,2000
5034,15242,2000
5035,15243,2000
5036,15252,0
5037,15253,2000
5038,15254,0
5039,15255,2000
5040,15260,0
5041,15261,2000
5042,15264,2000
5043,15265,2000
5044,15272,0
5045,15273,0
5046,15280,0
5047,15281,2000
5048,15286,2000
5049,15287,1500
5050,15288,2000
5051,15289,2000
5052,15292,2000
5053,15293,0
5054,15294,2000
5055,15295,0
5056,15296,2000
5057,15297,2000
5058,15298,0
5059,15299,0
5060,15300,2000
5061,15301,2000
5062,15306,0
5063,15307,2000
5064,15310,0
5065,15311,0
5066,15318,0
5067,15319,0
5068,15320,2000
5069,15321,0
5070,15322,2000
5071,15323,2000
5072,15324,2000
5073,15325,2000
5074,15330,2000
5075,15331,2000
5076,15332,2000
5077,15333,2000
5078,15334,2000
5079,15335,2000
5080,15336,2000
5081,15337,2000
5082,15338,2000
5083,15339,2000
5084,15350,2000
5085,15351,0
5086,15356,2000
5087,15357,2000
5088,15360,2000
5089,15361,2000
5090,15372,2000
5091,15373,2000
5092,15378,2000
5093,15379,2000
5094,15382,0
5095,15383,0
5096,15394,2000
5097,15395,2000
5098,15396,0
5099,15397,0
5100,15398,2000
5101,15399,0
5102,15414,2000
5103,15415,0
5104,15418,2000
5105,15419,0
5106,15420,2000
5107,15421,2000
5108,15426,2000
5109,15427,0
5110,15430,2000
5111,15431,0
5112,15432,2000
5113,15433,0
5114,15444,0
5115,15445,2000
5116,15450,2000
5117,15451,0
5118,15454,2000
5119,15455,0
5120,15458,2000
5121,15459,2000
5122,15462,2000
5123,15463,2000
5124,15466,0
5125,15467,0
5126,15480,2000
5127,15481,2000
5128,15484,2000
5129,15485,2000
5130,15488,2000
5131,15489,2000
5132,15494,0
5133,15495,2000
5134,15508,2000
5135,15509,2000
5136,15516,0
5137,15517,0
5138,15522,2000
5139,15523,0
5140,15526,2000
5141,15527,0
5142,15534,2000
5143,15535,2000
5144,15546,0
5145,15547,0
5146,15556,0
5147,15557,0
5148,15572,2000
5149,15573,0
5150,15576,2000
5151,15577,2000
5152,15584,0
5153,15585,0
5154,15600,0
5155,15601,0
5156,15604,0
5157,15605,0
5158,15614,0
5159,15615,0
5160,15620,0
5161,15621,0
5162,15622,2000
5163,15623,2000
5164,15628,0
5165,15629,0
5166,15630,0
5167,15631,0
5168,15638,0
5169,15639,0
5170,15646,2000
5171,15647,2000
5172,15654,2000
5173,15655,2000
5174,15660,0
5175,15661,0
5176,15674,0
5177,15675,2000
5178,15676,0
5179,15677,0
5180,15678,0
5181,15679,0
5182,15680,0
5183,15681,0
5184,15690,2000
5185,15691,0
5186,15704,0
5187,15705,0
5188,15706,2000
5189,15707,2000
5190,15710,0
5191,15711,0
5192,15720,2000
5193,15721,2000
5194,15724,2000
5195,15725,2000
5196,15726,0
5197,15727,2000
5198,15732,0
5199,15733,2000
5200,15742,2000
5201,15743,2000
5202,15744,0
5203,15745,0
5204,15758,0
5205,15759,2000
5206,15784,0
5207,15785,1000
5208,15790,2000
5209,15791,2000
5210,15808,0
5211,15809,0
5212,15820,2000
5213,15821,2000
5214,15822,0
5215,15823,2000
5216,15826,0
5217,15827,0
5218,15832,0
5219,15833,2000
5220,15846,0
5221,15847,0
5222,15848,2000
5223,15849,2000
5224,15850,2000
5225,15851,0
5226,15852,2000
5227,15853,2000
5228,15856,2000
5229,15857,2000
5230,15862,2000
5231,15863,2000
5232,15864,2000
5233,15865,2000
5234,15886,0
5235,15887,0
5236,15892,0
5237,15893,0
5238,15898,0
5239,15899,2000
5240,15900,0
5241,15901,0
5242,15914,0
5243,15915,0
5244,15916,0
5245,15917,0
5246,15928,0
5247,15929,0
5248,15932,2000
5249,15933,2000
5250,15934,0
5251,15935,0
5252,15936,2000
5253,15937,2000
5254,15940,2000
5255,15941,2000
5256,15946,0
5257,15947,0
5258,15948,0
5259,15949,0
5260,15952,0
5261,15953,0
5262,15954,0
5263,15955,2000
5264,15964,0
5265,15965,0
5266,15968,0
5267,15969,0
5268,15970,0
5269,15971,1500
5270,15980,0
5271,15981,2000
5272,16004,2000
5273,16005,0
5274,16008,2000
5275,16009,1500
5276,16030,0
5277,16031,0
5278,16038,2000
5279,16039,2000
5280,16040,0
5281,16041,0
5282,16058,0
5283,16059,0
5284,16068,0
5285,16069,0
5286,16072,0
5287,16073,0
5288,16074,0
5289,16075,0
5290,16080,0
5291,16081,2000
5292,16086,2000
5293,16087,2000
5294,16088,2000
5295,16089,2000
5296,16090,0
5297,16091,0
5298,16094,0
5299,16095,2000
5300,16110,2000
5301,16111,0
5302,16132,0
5303,16133,2000
5304,16136,0
5305,16137,2000
5306,16140,0
5307,16141,0
5308,16148,2000
5309,16149,2000
5310,16150,0
5311,16151,0
5312,16152,0
5313,16153,0
5314,16168,0
5315,16169,0
5316,16172,0
5317,16173,0
5318,16190,0
5319,16191,0
5320,16192,0
5321,16193,0
5322,16198,0
5323,16199,0
5324,16208,0
5325,16209,2000
5326,16212,0
5327,16213,2000
5328,16216,2000
5329,16217,2000
5330,16226,2000
5331,16227,2000
5332,16238,2000
5333,16239,2000
5334,16246,2000
5335,16247,2000
5336,16248,0
5337,16249,0
5338,16250,0
5339,16251,0
5340,16254,0
5341,16255,0
5342,16258,0
5343,16259,0
5344,16260,0
5345,16261,0
5346,16268,2000
5347,16269,2000
5348,16272,0
5349,16273,0
5350,16274,2000
5351,16275,2000
5352,16276,0
5353,16277,0
5354,16282,2000
5355,16283,2000
5356,16284,2000
5357,16285,2000
5358,16286,0
5359,16287,0
5360,16292,0
5361,16293,0
5362,16294,0
5363,16295,2000
5364,16296,2000
5365,16297,2000
5366,16314,0
5367,16315,0
5368,16320,0
5369,16321,0
5370,16322,0
5371,16323,0
5372,16326,2000
5373,16327,2000
5374,16330,0
5375,16331,0
5376,16338,0
5377,16339,0
5378,16350,0
5379,16351,0
5380,16352,0
5381,16353,2000
5382,16354,0
5383,16355,0
5384,16368,0
5385,16369,2000
5386,16372,0
5387,16373,2000
5388,16378,0
5389,16379,0
5390,16390,0
5391,16391,0
5392,16394,0
5393,16395,0
5394,16396,2000
5395,16397,0
5396,16408,0
5397,16409,0
5398,16410,0
5399,16411,0
5400,16422,0
5401,16423,0
5402,16432,0
5403,16433,0
5404,16472,0
5405,16473,0
5406,16474,2000
5407,16475,0
5408,16490,2000
5409,16491,0
5410,16496,2000
5411,16497,2000
5412,16502,2000
5413,16503,2000
5414,16504,2000
5415,16505,2000
5416,16508,2000
5417,16509,0
5418,16526,0
5419,16527,0
5420,16530,0
5421,16531,0
5422,16534,0
5423,16535,0
5424,16536,2000
5425,16537,0
5426,16544,0
5427,16545,2000
5428,16552,2000
5429,16553,2000
5430,16560,0
5431,16561,0
5432,16564,0
5433,16565,0
5434,16566,0
5435,16567,2000
5436,16572,2000
5437,16573,2000
5438,16574,0
5439,16575,0
5440,16582,2000
5441,16583,2000
5442,16586,0
5443,16587,0
5444,16594,2000
5445,16595,0
5446,16602,0
5447,16603,2000
5448,16618,0
5449,16619,0
5450,16628,0
5451,16629,0
5452,16642,0
5453,16643,0
5454,16644,0
5455,16645,2000
5456,16660,2000
5457,16661,2000
5458,16664,2000
5459,16665,2000
5460,16666,2000
5461,16667,2000
5462,16682,0
5463,16683,0
5464,16686,2000
5465,16687,2000
5466,16692,0
5467,16693,0
5468,16698,0
5469,16699,0
5470,16700,0
5471,16701,0
5472,16704,2000
5473,16705,2000
5474,16708,2000
5475,16709,0
5476,16712,0
5477,16713,2000
5478,16724,0
5479,16725,2000
5480,16726,2000
5481,16727,2000
5482,16730,2000
5483,16731,2000
5484,16740,0
5485,16741,0
5486,16746,0
5487,16747,0
5488,16756,0
5489,16757,2000
5490,16762,2000
5491,16763,2000
5492,16768,0
5493,16769,0
5494,16778,0
5495,16779,0
5496,16784,2000
5497,16785,0
5498,16800,0
5499,16801,0
5500,16808,0
5501,16809,2000
5502,16816,2000
5503,16817,0
5504,16834,0
5505,16835,0
5506,16838,0
5507,16839,0
5508,16840,0
5509,16841,2000
5510,16846,2000
5511,16847,0
5512,16850,0
5513,16851,0
5514,16852,0
5515,16853,0
5516,16858,0
5517,16859,0
5518,16862,0
5519,16863,0
5520,16864,0
5521,16865,2000
5522,16876,0
5523,16877,0
5524,16882,0
5525,16883,2000
5526,16892,0
5527,16893,0
5528,16894,0
5529,16895,0
5530,16902,0
5531,16903,2000
5532,16906,0
5533,16907,0
5534,16908,0
5535,16909,2000
5536,16910,0
5537,16911,2000
5538,16914,2000
5539,16915,0
5540,16920,2000
5541,16921,2000
5542,16922,2000
5543,16923,2000
5544,16926,2000
5545,16927,2000
5546,16942,0
5547,16943,0
5548,16956,0
5549,16957,0
5550,16970,2000
5551,16971,2000
5552,16976,0
5553,16977,0
5554,16988,0
5555,16989,0
5556,16998,2000
5557,16999,2000
5558,17000,2000
5559,17001,0
5560,17008,2000
5561,17009,2000
5562,17010,0
5563,17011,0
5564,17012,2000
5565,17013,2000
5566,17020,0
5567,17021,0
5568,17022,0
5569,17023,0
5570,17024,0
5571,17025,0
5572,17028,2000
5573,17029,2000
5574,17036,0
5575,17037,0
5576,17042,0
5577,17043,0
5578,17046,0
5579,17047,0
5580,17066,0
5581,17067,0
5582,17080,0
5583,17081,2000
5584,17082,2000
5585,17083,2000
5586,17084,0
5587,17085,0
5588,17088,0
5589,17089,0
5590,17092,0
5591,17093,2000
5592,17096,0
5593,17097,2000
5594,17108,2000
5595,17109,0
5596,17110,2000
5597,17111,2000
5598,17112,0
5599,17113,0
5600,17124,0
5601,17125,2000
5602,17130,0
5603,17131,0
5604,17132,0
5605,17133,2000
5606,17134,0
5607,17135,0
5608,17136,0
5609,17137,0
5610,17138,0
5611,17139,0
5612,17144,2000
5613,17145,2000
5614,17146,2000
5615,17147,2000
5616,17156,0
5617,17157,0
5618,17158,0
5619,17159,2000
5620,17172,0
5621,17173,0
5622,17176,0
5623,17177,0
5624,17184,0
5625,17185,0
5626,17186,0
5627,17187,0
5628,17192,0
5629,17193,0
5630,17194,2000
5631,17195,2000
5632,17196,0
5633,17197,2000
5634,17198,2000
5635,17199,0
5636,17206,2000
5637,17207,2000
5638,17212,2000
5639,17213,2000
5640,17214,2000
5641,17215,2000
5642,17216,2000
5643,17217,2000
5644,17222,0
5645,17223,0
5646,17226,0
5647,17227,0
5648,17228,2000
5649,17229,2000
5650,17234,0
5651,17235,2000
5652,17238,2000
5653,17239,2000
5654,17250,2000
5655,17251,2000
5656,17260,2000
5657,17261,0
5658,17262,2000
5659,17263,2000
5660,17264,2000
5661,17265,2000
5662,17268,2000
5663,17269,2000
5664,17280,2000
5665,17281,0
5666,17282,0
5667,17283,0
5668,17286,0
5669,17287,0
5670,17294,2000
5671,17295,0
5672,17298,0
5673,17299,0
5674,17308,0
5675,17309,0
5676,17316,2000
5677,17317,0
5678,17320,0
5679,17321,0
5680,17326,0
5681,17327,2000
5682,17328,0
5683,17329,0
5684,17330,0
5685,17331,2000
5686,17340,0
5687,17341,2000
5688,17348,0
5689,17349,0
5690,17352,0
5691,17353,2000
5692,17360,2000
5693,17361,0
5694,17376,2000
5695,17377,2000
5696,17378,0
5697,17379,0
5698,17388,0
5699,17389,2000
5700,17396,0
5701,17397,2000
5702,17404,0
5703,17405,2000
5704,17414,0
5705,17415,0
5706,17420,0
5707,17421,2000
5708,17426,2000
5709,17427,2000
5710,17430,2000
5711,17431,2000
5712,17442,0
5713,17443,0
5714,17444,0
5715,17445,0
5716,17446,0
5717,17447,0
5718,17448,2000
5719,17449,2000
5720,17450,2000
5721,17451,0
5722,17452,0
5723,17453,0
5724,17458,0
5725,17459,0
5726,17464,2000
5727,17465,2000
5728,17468,0
5729,17469,0
5730,17470,0
5731,17471,2000
5732,17472,2000
5733,17473,2000
5734,17480,0
5735,17481,0
5736,17492,0
5737,17493,0
5738,17498,0
5739,17499,0
5740,17506,0
5741,17507,0
5742,17510,0
5743,17511,0
5744,17518,0
5745,17519,2000
5746,17522,0
5747,17523,2000
5748,17530,2000
5749,17531,2000
5750,17536,0
5751,17537,0
5752,17542,0
5753,17543,2000
5754,17546,0
5755,17547,0
5756,17548,0
5757,17549,0
5758,17550,2000
5759,17551,0
5760,17552,2000
5761,17553,0
5762,17554,2000
5763,17555,0
5764,17556,2000
5765,17557,2000
5766,17560,0
5767,17561,2000
5768,17566,0
5769,17567,0
5770,17570,2000
5771,17571,0
5772,17572,0
5773,17573,0
5774,17578,2000
5775,17579,2000
5776,17580,2000
5777,17581,2000
5778,17590,0
5779,17591,0
5780,17592,0
5781,17593,0
5782,17594,0
5783,17595,2000
5784,17598,0
5785,17599,0
5786,17602,0
5787,17603,0
5788,17604,0
5789,17605,0
5790,17606,0
5791,17607,0
5792,17608,2000
5793,17609,0
5794,17612,0
5795,17613,0
5796,17616,0
5797,17617,0
5798,17620,0
5799,17621,0
5800,17632,0
5801,17633,0
5802,17642,2000
5803,17643,2000
5804,17650,0
5805,17651,0
5806,17652,0
5807,17653,0
5808,17656,0
5809,17657,0
5810,17658,0
5811,17659,0
5812,17664,0
5813,17665,0
5814,17676,2000
5815,17677,2000
5816,17680,0
5817,17681,2000
5818,17682,0
5819,17683,0
5820,17684,0
5821,17685,0
5822,17688,0
5823,17689,0
5824,17692,0
5825,17693,0
5826,17694,0
5827,17695,0
5828,17696,0
5829,17697,2000
5830,17704,0
5831,17705,0
5832,17712,0
5833,17713,0
5834,17714,0
5835,17715,0
5836,17738,2000
5837,17739,2000
5838,17742,2000
5839,17743,2000
5840,17750,0
5841,17751,0
5842,17758,2000
5843,17759,0
5844,17762,0
5845,17763,2000
5846,17768,0
5847,17769,0
5848,17772,2000
5849,17773,2000
5850,17774,0
5851,17775,0
5852,17776,0
5853,17777,2000
5854,17778,0
5855,17779,2000
5856,17782,0
5857,17783,0
5858,17790,0
5859,17791,0
5860,17792,0
5861,17793,0
5862,17800,0
5863,17801,2000
5864,17804,0
5865,17805,1500
5866,17806,0
5867,17807,2000
5868,17812,2000
5869,17813,2000
5870,17816,0
5871,17817,0
5872,17820,0
5873,17821,0
5874,17830,0
5875,17831,0
5876,17836,0
5877,17837,0
5878,17844,0
5879,17845,0
5880,17862,0
5881,17863,2000
5882,17874,0
5883,17875,0
5884,17878,0
5885,17879,0
5886,17886,0
5887,17887,0
5888,17890,0
5889,17891,0
5890,17892,0
5891,17893,0
5892,17896,0
5893,17897,0
5894,17902,0
5895,17903,0
5896,17926,0
5897,17927,0
5898,17934,0
5899,17935,0
5900,17946,0
5901,17947,0
5902,17952,0
5903,17953,0
5904,17954,0
5905,17955,0
5906,17958,0
5907,17959,0
5908,17960,0
5909,17961,0
5910,17972,2000
5911,17973,2000
5912,17980,2000
5913,17981,2000
5914,17992,0
5915,17993,0
5916,17998,2000
5917,17999,0
5918,18006,0
5919,18007,2000
5920,18014,0
5921,18015,0
5922,18050,0
5923,18051,0
5924,18054,2000
5925,18055,0
5926,18062,0
5927,18063,2000
5928,18082,0
5929,18083,0
5930,18086,2000
5931,18087,2000
5932,18088,2000
5933,18089,2000
5934,18090,0
5935,18091,0
5936,18102,0
5937,18103,2000
5938,18106,0
5939,18107,0
5940,18108,2000
5941,18109,2000
5942,18114,2000
5943,18115,2000
5944,18116,0
5945,18117,2000
5946,18126,0
5947,18127,2000
5948,18128,0
5949,18129,0
5950,18132,0
5951,18133,2000
5952,18138,2000
5953,18139,0
5954,18146,0
5955,18147,2000
5956,18158,2000
5957,18159,2000
5958,18170,2000
5959,18171,2000
5960,18182,0
5961,18183,0
5962,18186,0
5963,18187,0
5964,18202,2000
5965,18203,2000
5966,18204,2000
5967,18205,0
5968,18206,0
5969,18207,0
5970,18212,0
5971,18213,0
5972,18216,0
5973,18217,0
5974,18220,0
5975,18221,0
5976,18228,0
5977,18229,0
5978,18240,2000
5979,18241,0
5980,18254,0
5981,18255,0
5982,18274,0
5983,18275,2000
5984,18276,0
5985,18277,0
5986,18280,0
5987,18281,2000
5988,18282,2000
5989,18283,0
5990,18290,0
5991,18291,2000
5992,18298,0
5993,18299,0
5994,18312,0
5995,18313,0
5996,18314,0
5997,18315,2000
5998,18320,0
5999,18321,0
6000,18324,0
6001,18325,0
6002,18326,0
6003,18327,0
6004,18332,0
6005,18333,2000
6006,18340,2000
6007,18341,0
6008,18350,2000
6009,18351,2000
6010,18352,0
6011,18353,0
6012,18368,0
6013,18369,2000
6014,18372,2000
6015,18373,2000
6016,18380,0
6017,18381,0
6018,18394,0
6019,18395,0
6020,18398,0
6021,18399,0
6022,18410,0
6023,18411,0
6024,18424,0
6025,18425,2000
6026,18430,0
6027,18431,2000
6028,18432,0
6029,18433,2000
6030,18448,0
6031,18449,0
6032,18450,0
6033,18451,0
6034,18456,0
6035,18457,0
6036,18458,0
6037,18459,0
6038,18464,0
6039,18465,0
6040,18468,2000
6041,18469,0
6042,18472,0
6043,18473,0
6044,18480,0
6045,18481,2000
6046,18486,0
6047,18487,2000
6048,18488,0
6049,18489,0
6050,18500,0
6051,18501,0
6052,18502,0
6053,18503,0
6054,18508,0
6055,18509,0
6056,18510,0
6057,18511,0
6058,18514,0
6059,18515,2000
6060,18516,0
6061,18517,2000
6062,18526,0
6063,18527,2000
6064,18530,0
6065,18531,2000
6066,18548,0
6067,18549,0
6068,18556,0
6069,18557,0
6070,18580,0
6071,18581,0
6072,18590,0
6073,18591,0
6074,18596,0
6075,18597,0
6076,18598,0
6077,18599,0
6078,18602,0
6079,18603,0
6080,18610,0
6081,18611,2000
6082,18612,2000
6083,18613,2000
6084,18614,0
6085,18615,2000
6086,18616,0
6087,18617,0
6088,18630,0
6089,18631,0
6090,18634,0
6091,18635,0
6092,18638,2000
6093,18639,2000
6094,18660,0
6095,18661,0
6096,18662,0
6097,18663,0
6098,18666,0
6099,18667,0
6100,18672,0
6101,18673,0
6102,18678,0
6103,18679,0
6104,18694,0
6105,18695,0
6106,18706,0
6107,18707,0
6108,18708,0
6109,18709,0
6110,18714,0
6111,18715,0
6112,18718,2000
6113,18719,0
6114,18724,0
6115,18725,0
6116,18730,0
6117,18731,0
6118,18732,0
6119,18733,0
6120,18744,0
6121,18745,0
6122,18746,2000
6123,18747,2000
6124,18748,2000
6125,18749,2000
6126,18750,0
6127,18751,0
6128,18752,0
6129,18753,0
6130,18760,0
6131,18761,0
6132,18768,0
6133,18769,0
6134,18776,0
6135,18777,0
6136,18782,0
6137,18783,0
6138,18788,0
6139,18789,0
6140,18804,0
6141,18805,0
6142,18808,0
6143,18809,0
6144,18816,0
6145,18817,0
6146,18818,0
6147,18819,0
6148,18826,0
6149,18827,0
6150,18830,0
6151,18831,2000
6152,18834,0
6153,18835,0
6154,18842,0
6155,18843,0
6156,18848,0
6157,18849,0
6158,18856,0
6159,18857,0
6160,18858,2000
6161,18859,0
6162,18868,2000
6163,18869,0
6164,18870,2000
6165,18871,0
6166,18874,0
6167,18875,0
6168,18876,0
6169,18877,0
6170,18884,0
6171,18885,0
6172,18886,0
6173,18887,0
6174,18888,0
6175,18889,0
6176,18894,0
6177,18895,0
6178,18898,2000
6179,18899,2000
6180,18900,2000
6181,18901,2000
6182,18902,2000
6183,18903,0
6184,18904,2000
6185,18905,2000
6186,18916,0
6187,18917,0
6188,18930,0
6189,18931,0
6190,18932,0
6191,18933,0
6192,18946,0
6193,18947,2000
6194,18952,0
6195,18953,2000
6196,18958,2000
6197,18959,2000
6198,18962,2000
6199,18963,0
6200,18968,0
6201,18969,2000
6202,18978,0
6203,18979,0
6204,18980,2000
6205,18981,2000
6206,18990,0
6207,18991,0
6208,18998,0
6209,18999,0
6210,19002,0
6211,19003,0
6212,19004,2000
6213,19005,2000
6214,19014,0
6215,19015,0
6216,19016,0
6217,19017,0
6218,19034,0
6219,19035,0
6220,19054,0
6221,19055,0
6222,19068,2000
6223,19069,2000
6224,19072,0
6225,19073,0
6226,19078,0
6227,19079,0
6228,19080,0
6229,19081,0
6230,19086,2000
6231,19087,2000
6232,19088,0
6233,19089,0
6234,19090,0
6235,19091,0
6236,19092,0
6237,19093,0
6238,19094,0
6239,19095,0
6240,19096,0
6241,19097,0
6242,19112,2000
6243,19113,0
6244,19114,0
6245,19115,0
6246,19128,0
6247,19129,0
6248,19132,0
6249,19133,0
6250,19156,0
6251,19157,0
6252,19158,0
6253,19159,0
6254,19160,0
6255,19161,0
6256,19162,0
6257,19163,0
6258,19164,0
6259,19165,0
6260,19172,0
6261,19173,0
6262,19174,0
6263,19175,0
6264,19176,0
6265,19177,0
6266,19178,0
6267,19179,0
6268,19180,0
6269,19181,0
6270,19182,0
6271,19183,2000
6272,19190,0
6273,19191,0
6274,19194,2000
6275,19195,2000
6276,19198,0
6277,19199,0
6278,19214,0
6279,19215,0
6280,19230,0
6281,19231,0
6282,19232,0
6283,19233,0
6284,19234,0
6285,19235,0
6286,19240,0
6287,19241,0
6288,19246,0
6289,19247,0
6290,19248,0
6291,19249,0
6292,19260,0
6293,19261,0
6294,19262,0
6295,19263,2000
6296,19264,0
6297,19265,0
6298,19276,0
6299,19277,0
6300,19292,0
6301,19293,0
6302,19296,0
6303,19297,0
6304,19308,0
6305,19309,2000
6306,19312,0
6307,19313,0
6308,19314,0
6309,19315,0
6310,19316,0
6311,19317,0
6312,19318,0
6313,19319,2000
6314,19326,0
6315,19327,2000
6316,19328,2000
6317,19329,0
6318,19334,0
6319,19335,0
6320,19336,0
6321,19337,0
6322,19342,2000
6323,19343,2000
6324,19354,0
6325,19355,0
6326,19360,0
6327,19361,2000
6328,19362,0
6329,19363,0
6330,19366,2000
6331,19367,2000
6332,19372,0
6333,19373,0
6334,19374,0
6335,19375,0
6336,19380,0
6337,19381,2000
6338,19382,2000
6339,19383,0
6340,19384,0
6341,19385,0
6342,19390,0
6343,19391,0
6344,19394,2000
6345,19395,0
6346,19398,0
6347,19399,0
6348,19408,0
6349,19409,2000
6350,19412,0
6351,19413,0
6352,19432,0
6353,19433,0
6354,19452,0
6355,19453,0
6356,19456,0
6357,19457,0
6358,19462,0
6359,19463,0
6360,19464,0
6361,19465,0
6362,19478,0
6363,19479,0
6364,19488,0
6365,19489,0
6366,19490,2000
6367,19491,0
6368,19494,0
6369,19495,2000
6370,19496,0
6371,19497,2000
6372,19500,0
6373,19501,0
6374,19502,0
6375,19503,0
6376,19506,0
6377,19507,0
6378,19510,2000
6379,19511,0
6380,19512,0
6381,19513,0
6382,19516,0
6383,19517,0
6384,19546,0
6385,19547,0
6386,19560,0
6387,19561,0
6388,19566,0
6389,19567,0
6390,19572,0
6391,19573,0
6392,19586,2000
6393,19587,2000
6394,19588,0
6395,19589,0
6396,19590,0
6397,19591,0
6398,19596,0
6399,19597,0
6400,19598,0
6401,19599,0
6402,19606,0
6403,19607,0
6404,19608,0
6405,19609,0
6406,19616,0
6407,19617,0
6408,19620,0
6409,19621,0
6410,19624,0
6411,19625,0
6412,19626,0
6413,19627,0
6414,19628,0
6415,19629,0
6416,19632,0
6417,19633,0
6418,19646,0
6419,19647,0
6420,19652,0
6421,19653,0
6422,19654,0
6423,19655,0
6424,19658,0
6425,19659,0
6426,19668,0
6427,19669,0
6428,19670,0
6429,19671,0
6430,19674,0
6431,19675,0
6432,19676,0
6433,19677,0
6434,19678,0
6435,19679,0
6436,19680,0
6437,19681,0
6438,19682,0
6439,19683,0
6440,19692,0
6441,19693,0
6442,19700,0
6443,19701,2000
6444,19704,0
6445,19705,0
6446,19706,0
6447,19707,2000
6448,19708,2000
6449,19709,0
6450,19710,0
6451,19711,2000
6452,19716,0
6453,19717,0
6454,19718,2000
6455,19719,2000
6456,19722,0
6457,19723,0
6458,19724,0
6459,19725,0
6460,19736,2000
6461,19737,0
6462,19740,0
6463,19741,0
6464,19744,0
6465,19745,0
6466,19750,0
6467,19751,0
6468,19760,0
6469,19761,0
6470,19762,0
6471,19763,0
6472,19768,0
6473,19769,0
6474,19778,2000
6475,19779,2000
6476,19780,0
6477,19781,0
6478,19786,0
6479,19787,0
6480,19794,2000
6481,19795,2000
6482,19800,0
6483,19801,0
6484,19806,0
6485,19807,0
6486,19808,0
6487,19809,0
6488,19832,2000
6489,19833,2000
6490,19834,0
6491,19835,0
6492,19838,0
6493,19839,0
6494,19842,0
6495,19843,0
6496,19848,0
6497,19849,0
6498,19856,0
6499,19857,0
6500,19860,0
6501,19861,0
6502,19862,0
6503,19863,0
6504,19868,0
6505,19869,0
6506,19886,0
6507,19887,0
6508,19888,0
6509,19889,0
6510,19892,0
6511,19893,0
6512,19902,0
6513,19903,0
6514,19904,0
6515,19905,0
6516,19910,0
6517,19911,0
6518,19918,0
6519,19919,0
6520,19924,0
6521,19925,0
6522,19926,0
6523,19927,0
6524,19930,0
6525,19931,0
6526,19932,0
6527,19933,0
6528,19934,0
6529,19935,0
6530,19936,0
6531,19937,0
6532,19940,0
6533,19941,0
6534,19946,0
6535,19947,2000
6536,19948,0
6537,19949,0
6538,19950,0
6539,19951,0
6540,19954,0
6541,19955,2000
6542,19960,0
6543,19961,0
6544,19962,0
6545,19963,0
6546,19968,0
6547,19969,0
6548,19974,0
6549,19975,0
6550,19976,0
6551,19977,0
6552,19988,0
6553,19989,0
6554,19990,0
6555,19991,2000
6556,20010,0
6557,20011,0
6558,20014,0
6559,20015,0
6560,20018,0
6561,20019,0
6562,20020,0
6563,20021,0
6564,20022,0
6565,20023,0
6566,20032,0
6567,20033,0
6568,20038,0
6569,20039,0
6570,20040,0
6571,20041,0
6572,20044,0
